PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,Season
893,1,Michael Jordan,1610612741,CHI,81,3255,966,1795,0.538,27,98,0.276,674,793,0.85,149,503,652,650,234,65,290,247,2633,2996,2.24,0.81,1988
252,2,Karl Malone,1610612762,UTH,80,3126,809,1559,0.519,5,16,0.313,703,918,0.766,259,594,853,219,144,70,285,286,2326,2362,0.77,0.51,1988
107,3,Dale Ellis,1610612760,SEA,82,3190,857,1710,0.501,162,339,0.478,377,462,0.816,156,186,342,164,108,22,218,197,2253,1733,0.75,0.49,1988
904,4,Chris Mullin,1610612744,GOS,82,3093,830,1630,0.509,23,100,0.23,493,553,0.892,152,331,483,415,176,39,296,178,2176,2133,1.4,0.59,1988
76673,5,Alex English,1610612743,DEN,82,2990,924,1881,0.491,2,8,0.25,325,379,0.858,148,178,326,383,66,12,198,174,2175,1753,1.93,0.33,1988
17,6,Clyde Drexler,1610612757,POR,78,3064,829,1672,0.496,27,104,0.26,438,548,0.799,289,326,615,450,213,54,250,269,2123,2252,1.8,0.85,1988
1122,7,Dominique Wilkins,1610612737,ATL,80,2997,814,1756,0.464,29,105,0.276,442,524,0.844,256,297,553,211,117,52,181,138,2099,1827,1.17,0.65,1988
1472,8,Tom Chambers,1610612756,PHX,81,3002,774,1643,0.471,28,86,0.326,509,598,0.851,143,541,684,231,87,55,231,271,2085,1953,1.0,0.38,1988
787,9,Charles Barkley,1610612755,PHL,79,3088,700,1208,0.579,35,162,0.216,602,799,0.753,403,583,986,325,126,67,254,262,2037,2582,1.28,0.5,1988
165,10,Hakeem Olajuwon,1610612745,HOU,82,3024,790,1556,0.508,0,10,0.0,454,652,0.696,338,767,1105,149,213,282,275,329,2034,2544,0.54,0.78,1988
187,11,Terry Cummings,1610612749,MIL,80,2824,730,1563,0.467,7,15,0.467,362,460,0.787,281,369,650,198,106,72,201,265,1829,1723,0.98,0.53,1988
121,12,Patrick Ewing,1610612752,NYK,80,2896,727,1282,0.567,0,6,0.0,361,484,0.746,213,527,740,188,117,281,266,311,1815,2197,0.71,0.44,1988
1450,13,Kevin McHale,1610612738,BOS,78,2876,661,1211,0.546,0,4,0.0,436,533,0.818,223,414,637,172,26,97,196,223,1758,1847,0.88,0.13,1988
782,14,Mitch Richmond,1610612744,GOS,79,2717,649,1386,0.468,33,90,0.367,410,506,0.81,158,310,468,334,82,13,269,223,1741,1536,1.24,0.3,1988
77142,15,Magic Johnson,1610612747,LAL,77,2886,579,1137,0.509,59,188,0.314,513,563,0.911,111,496,607,988,138,22,312,172,1730,2565,3.17,0.44,1988
456,16,Chuck Person,1610612754,IND,80,3012,711,1453,0.489,63,205,0.307,243,307,0.792,144,372,516,289,83,18,308,280,1728,1520,0.94,0.27,1988
1365,17,Xavier McDaniel,1610612760,SEA,82,2385,677,1385,0.489,11,36,0.306,312,426,0.732,177,256,433,134,84,40,210,231,1677,1336,0.64,0.4,1988
77264,18,Bernard King,1610612764,WAS,81,2559,654,1371,0.477,5,30,0.167,361,441,0.819,133,251,384,294,64,13,227,219,1674,1405,1.29,0.28,1988
1460,19,James Worthy,1610612747,LAL,81,2960,702,1282,0.548,2,23,0.087,251,321,0.782,169,320,489,288,108,56,182,175,1657,1766,1.58,0.59,1988
117,20,Jeff Malone,1610612764,WAS,76,2418,677,1410,0.48,1,19,0.053,296,340,0.871,55,124,179,219,39,14,165,155,1651,1160,1.33,0.24,1988
134,21,Kevin Johnson,1610612756,PHX,81,3179,570,1128,0.505,2,22,0.091,508,576,0.882,46,294,340,991,135,24,322,226,1650,2192,3.08,0.42,1988
77449,22,Moses Malone,1610612737,ATL,81,2878,538,1096,0.491,0,12,0.0,561,711,0.789,386,570,956,112,79,100,245,154,1637,1931,0.46,0.32,1988
